id,uri,rank,artist_names,artists_num,artist_individual,artist_id,artist_genre,artist_img,collab,track_name,release_date,album_num_tracks,album_cover,source,peak_rank,previous_rank,weeks_on_chart,streams,week,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,country,region,language,pivot
48,spotify:track:0CgpCtEPvyDizcg2p47VrU,120,No Te Va Gustar,1.0,No Te Va Gustar,spotify:artist:4ZDoy7AWNgQVmX7T0u0B1j,rock en espanol,https://i.scdn.co/image/ab6761610000e5ebfa902c2fd91243e63cdd2a78,0,A las Nueve,2012-10-18,14.0,https://i.scdn.co/image/ab67616d0000b273e73cfb1faa1d5bde8cc96c08,Elefante Blanco,101,130,172,315404,2022-04-14,0.625,0.804,4.0,0.0,-5.652,0.0268,0.236,8.22e-05,0.308,0.8270000000000001,129.931,207533.0,Argentina,South America,Spanish,0
49,spotify:track:4it6vaFbkGRUaQlwWUMg3v,121,Maria Becerra,1.0,Maria Becerra,spotify:artist:1DxLCyH42yaHKGK3cl5bvG,pop argentino,https://i.scdn.co/image/ab6761610000e5eb459b9d1006bd715a7e2d5663,0,Mi Debilidad,2021-08-26,11.0,https://i.scdn.co/image/ab67616d0000b2731c8755a712cc2635d4e4c82b,300 Entertainment,3,116,37,312504,2022-04-14,0.74,0.649,7.0,1.0,-4.297,0.0601,0.172,0.000237,0.111,0.645,94.02,165957.0,Argentina,South America,Spanish,0
50,spotify:track:2YZDh5CecWx0qlFiTvqVQ9,125,Justin Quiles,1.0,Justin Quiles,spotify:artist:14zUHaJZo1mnYtn6IBRaRP,reggaeton,https://i.scdn.co/image/ab6761610000e5ebfb8b86f3418adb29b60fd3f5,0,Colorín Colorado,2021-08-19,14.0,https://i.scdn.co/image/ab67616d0000b2730adae1536b5fead2554f10e8,WEA Latina,54,110,31,309572,2022-04-14,0.677,0.813,6.0,0.0,-4.01,0.187,0.219,0.0,0.18,0.573,169.84400000000005,194989.0,Argentina,South America,Spanish,0
51,spotify:track:2cTKuxpHcPzDFRbbhE2WxP,133,La K'onga,1.0,La K'onga,spotify:artist:3ghRXw2nUEH2THaL82hw8R,cuarteto,https://i.scdn.co/image/ab6761610000e5eb951872d2fc5bc8de4d00cb26,0,La Cabaña,2005-11-04,16.0,https://i.scdn.co/image/ab67616d0000b273c989369bea58e84637ee8ab7,Leader Music,94,145,17,291147,2022-04-14,0.6679999999999999,0.867,8.0,1.0,-4.2810000000000015,0.106,0.512,0.0,0.0979,0.669,79.048,224453.0,Argentina,South America,Spanish,0
52,spotify:track:6bLvfGI2XeU5DTl8feuNrk,135,Ke Personajes,1.0,Ke Personajes,spotify:artist:06Q5VlSAku57lFzyME3HrM,0,https://i.scdn.co/image/ab6761610000e5eb062db075b1b0ef066cf3f39c,0,Cómo estás,2019-04-17,1.0,https://i.scdn.co/image/ab67616d0000b2736dda5e26404d61699789809f,1244305 Records DK,25,139,141,285952,2022-04-14,0.59,0.857,10.0,0.0,-1.986,0.0553,0.289,4.21e-06,0.0414,0.976,135.29,227396.0,Argentina,South America,Spanish,0
53,spotify:track:6ByFrNuzzj7rNiYnsc0eTd,136,Banda XXI,1.0,Banda XXI,spotify:artist:4She1focTkX0pwpJUtS5eo,argentine rock,https://i.scdn.co/image/ab6761610000e5eb5df04e67118ca06ff4977362,0,Eso Duele,2007-01-01,14.0,https://i.scdn.co/image/ab67616d0000b2736e2eb2f2074b283990b515bc,Garra Records,136,141,12,285368,2022-04-14,0.7709999999999999,0.743,1.0,0.0,-4.375,0.0559,0.354,2.74e-06,0.0992,0.8640000000000001,146.983,232020.0,Argentina,South America,Spanish,0
54,spotify:track:6aMgqUHmyLs5vnyaV98HID,137,Marama,1.0,Marama,spotify:artist:4GepMkTgrIZECoCC55vqjW,cumbia pop,https://i.scdn.co/image/ab6761610000e5ebf172398cf98f2f8499a5269f,0,Ya No Llora,2021-09-28,1.0,https://i.scdn.co/image/ab67616d0000b273b65c9df435e34a2444ee881a,Montevideo Music Group,7,165,29,284492,2022-04-14,0.685,0.725,1.0,0.0,-5.523,0.104,0.21600000000000005,0.0,0.0857,0.463,140.816,120638.0,Argentina,South America,Spanish,0
55,spotify:track:3QKJdI6KVxsjKoaKIU1PVD,140,WOS,1.0,WOS,spotify:artist:5YCc6xS5Gpj3EkaYGdjyNK,argentine indie,https://i.scdn.co/image/ab6761610000e5eb75e1511f68e988110962dd9c,0,MIRÁ MAMÁ,2021-11-18,13.0,https://i.scdn.co/image/ab67616d0000b273cdb97c1de867f1b7ae0dc443,DOGUITO Records / DALE PLAY Records,49,-1,12,283093,2022-04-14,0.529,0.622,1.0,0.0,-7.32,0.127,0.73,0.000193,0.537,0.713,87.961,169536.0,Argentina,South America,Spanish,0
56,spotify:track:2UAWYufVaO3EnUUNzl0ppO,141,WOS,1.0,WOS,spotify:artist:5YCc6xS5Gpj3EkaYGdjyNK,trap argentino,https://i.scdn.co/image/ab6761610000e5eb75e1511f68e988110962dd9c,0,CANGURO,2019-10-04,7.0,https://i.scdn.co/image/ab67616d0000b2730464a4a2b1558725d9d97277,DOGUITO Records / DALE PLAY Records,3,-1,75,281680,2022-04-14,0.602,0.7509999999999999,1.0,1.0,-4.3580000000000005,0.327,0.173,0.0,0.667,0.934,163.87400000000005,196745.0,Argentina,South America,Spanish,0
57,spotify:track:67Q93kXygxCskeQiIP0V0j,143,Ciro y los Persas,1.0,Ciro y los Persas,spotify:artist:2Eo4Yaukt9d6dnZrY5hQKi,argentine rock,https://i.scdn.co/image/ab6761610000e5eb439eadc5f7ffbc3824332eea,0,Me Gusta,2012-11-19,15.0,https://i.scdn.co/image/ab67616d0000b273328e850621f3d7b28d5cd910,300 Producciones,71,140,271,280920,2022-04-14,0.643,0.813,2.0,1.0,-5.976,0.0272,0.0204,5.479999999999999e-05,0.131,0.706,131.997,289654.0,Argentina,South America,Spanish,0
58,spotify:track:3AJwUDP919kvQ9QcozQPxg,146,Coldplay,1.0,Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,pop,https://i.scdn.co/image/ab6761610000e5eb865a3301762a8fce048cb469,0,Yellow,2000-07-10,10.0,https://i.scdn.co/image/ab67616d0000b2733d92b2ad5af9fbc8637425f0,Parlophone UK,145,-1,4,277112,2022-04-14,0.429,0.6609999999999999,11.0,1.0,-7.227,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773.0,Argentina,South America,Spanish,0
59,spotify:track:3Oa9oxOLUYGQgzKXGIMpWy,148,La K'onga,1.0,La K'onga,spotify:artist:3ghRXw2nUEH2THaL82hw8R,cuarteto,https://i.scdn.co/image/ab6761610000e5eb951872d2fc5bc8de4d00cb26,0,Convénceme,2021-02-04,1.0,https://i.scdn.co/image/ab67616d0000b2732d220b97e86948bb4c895b09,Leader Music,131,159,10,275825,2022-04-14,0.7170000000000001,0.785,0.0,0.0,-6.9670000000000005,0.121,0.513,0.0,0.219,0.7170000000000001,152.981,190045.0,Argentina,South America,Spanish,0
60,spotify:track:35wvL50xvKpCHEJPxLOLPI,149,Bad Bunny,1.0,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,reggaeton,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,0,Si Estuviésemos Juntos,2018-12-23,15.0,https://i.scdn.co/image/ab67616d0000b2732fbd77033247e889cb7d2ac4,Rimas Entertainment LLC,60,136,36,275010,2022-04-14,0.672,0.594,1.0,0.0,-6.813,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,169248.0,Argentina,South America,Spanish,0
61,spotify:track:70AYiGbc4mWZGEqiipBBDb,151,ROSALÍA,1.0,ROSALÍA,spotify:artist:7ltDVBr6mKbRvohxheJ9h1,r&b en espanol,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49,0,CANDY,2022-03-18,16.0,https://i.scdn.co/image/ab67616d0000b2730c179967a265de0fc76382fe,Columbia,100,167,4,274242,2022-04-14,0.638,0.49,4.0,0.0,-5.726,0.226,0.885,0.0116,0.156,0.403,179.905,193480.0,Argentina,South America,Spanish,0
62,spotify:track:25NPeIjHjQGvyp4D52Tji2,152,WOS,1.0,WOS,spotify:artist:5YCc6xS5Gpj3EkaYGdjyNK,trap argentino,https://i.scdn.co/image/ab6761610000e5eb75e1511f68e988110962dd9c,0,OKUPA,2019-10-04,7.0,https://i.scdn.co/image/ab67616d0000b2730464a4a2b1558725d9d97277,DOGUITO Records / DALE PLAY Records,23,-1,15,272446,2022-04-14,0.763,0.8809999999999999,11.0,0.0,-3.289,0.126,0.327,5.07e-06,0.257,0.956,89.95100000000002,143000.0,Argentina,South America,Spanish,0
63,spotify:track:3PfIrDoz19wz7qK7tYeu62,153,Dua Lipa,1.0,Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,pop,https://i.scdn.co/image/ab6761610000e5ebd42a27db3286b58553da8858,0,Don't Start Now,2020-03-27,11.0,https://i.scdn.co/image/ab67616d0000b273bd26ede1ae69327010d49946,Warner Records,12,143,128,271835,2022-04-14,0.7929999999999999,0.7929999999999999,11.0,0.0,-4.521,0.083,0.0123,0.0,0.0951,0.679,123.95,183290.0,Argentina,South America,Spanish,0
64,spotify:track:03wQrSM0nV1WyPIgWvapG4,154,Banda XXI,1.0,Banda XXI,spotify:artist:4She1focTkX0pwpJUtS5eo,cuarteto,https://i.scdn.co/image/ab6761610000e5eb5df04e67118ca06ff4977362,0,Cuando Me Enamoro,2017-01-01,10.0,https://i.scdn.co/image/ab67616d0000b273cb5d460605a9e718b1c610f1,Garra Records,99,149,31,271083,2022-04-14,0.698,0.8290000000000001,2.0,1.0,-6.1670000000000025,0.0358,0.195,0.0,0.308,0.933,141.931,174869.0,Argentina,South America,Spanish,0
65,spotify:track:4Uvf83UnV1LryFvHqqhGpT,159,La K'onga,1.0,La K'onga,spotify:artist:3ghRXw2nUEH2THaL82hw8R,cuarteto,https://i.scdn.co/image/ab6761610000e5eb951872d2fc5bc8de4d00cb26,0,Ya No Más,2020-11-13,18.0,https://i.scdn.co/image/ab67616d0000b273cc4d3e2cc70f5a3934d61e1e,Leader Music bajo licencia de INTI-MOLE S.R.L.,104,146,13,266201,2022-04-14,0.711,0.674,1.0,1.0,-7.121,0.0421,0.39,2.58e-05,0.0985,0.757,153.185,185914.0,Argentina,South America,Spanish,0
66,spotify:track:0HINQFSerZ6iMfSsaTO3G5,161,DEKKO,1.0,DEKKO,spotify:artist:6ZvYYrrfpb1Z7kICDyxWQE,reggaeton,https://i.scdn.co/image/ab6761610000e5eb4a4ca27e5aaeaa355e140c86,0,12x3,2021-12-21,1.0,https://i.scdn.co/image/ab67616d0000b273bb49914585bf94cff80c691a,HIA Ent./Interscope Records,115,144,8,263652,2022-04-14,0.8690000000000001,0.727,2.0,1.0,-4.956,0.121,0.00118,6.97e-05,0.183,0.613,93.989,159200.0,Argentina,South America,Spanish,0
67,spotify:track:1p7m9H4H8s0Y7SgRm7j3ED,162,Andrés Calamaro,1.0,Andrés Calamaro,spotify:artist:3tAICgiSR5PfYY4B8qsoAU,argentine rock,https://i.scdn.co/image/ab6761610000e5ebed165e2586ad0d13b2bc078b,0,Flaca,1997,14.0,https://i.scdn.co/image/ab67616d0000b273e4b8ec3d2ffe1f77c7185d48,DRO/EastWest Spain,102,153,194,262632,2022-04-14,0.7390000000000001,0.745,7.0,1.0,-6.658,0.0267,0.21,0.0135,0.127,0.949,109.326,277653.0,Argentina,South America,Spanish,0
68,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,164,Doja Cat,1.0,Doja Cat,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,dance pop,https://i.scdn.co/image/ab6761610000e5eb727a2ac15afe659be999beba,0,Woman,2021-06-25,14.0,https://i.scdn.co/image/ab67616d0000b2734df3245f26298a1579ecc321,Kemosabe Records/RCA Records,40,137,38,261594,2022-04-14,0.8240000000000001,0.764,5.0,0.0,-4.175,0.0854,0.0888,0.00294,0.117,0.8809999999999999,107.998,172627.0,Argentina,South America,Spanish,0
69,spotify:track:0obLPbz7uv02f5Z3BNIuIv,165,La K'onga,1.0,La K'onga,spotify:artist:3ghRXw2nUEH2THaL82hw8R,cuarteto,https://i.scdn.co/image/ab6761610000e5eb951872d2fc5bc8de4d00cb26,0,Si Me Dices Que Si,2021-02-11,1.0,https://i.scdn.co/image/ab67616d0000b273a67e8e09a9f7b6480af68524,Leader Music bajo licencia de INTI-MOLE S.R.L.,132,174,10,260345,2022-04-14,0.6940000000000001,0.7929999999999999,0.0,1.0,-6.76,0.0558,0.273,0.0,0.132,0.718,150.032,196854.0,Argentina,South America,Spanish,0
70,spotify:track:6MuJUSYCqA4FpMogUHzb2R,167,No Te Va Gustar,1.0,No Te Va Gustar,spotify:artist:4ZDoy7AWNgQVmX7T0u0B1j,rock en espanol,https://i.scdn.co/image/ab6761610000e5ebfa902c2fd91243e63cdd2a78,0,Ese Maldito Momento,2012-10-18,14.0,https://i.scdn.co/image/ab67616d0000b273e73cfb1faa1d5bde8cc96c08,Elefante Blanco,160,172,27,256610,2022-04-14,0.643,0.616,11.0,0.0,-6.358,0.0266,0.469,5.7399999999999986e-05,0.0886,0.652,139.931,185867.0,Argentina,South America,Spanish,0
71,spotify:track:6ySWtyMprBb1YX8WAAuFBs,168,Los Abuelos De La Nada,1.0,Los Abuelos De La Nada,spotify:artist:5R3NywPPOyhLfdvutgg0me,rock en espanol,https://i.scdn.co/image/ab6761610000e5eb8f1b0552958857772686f221,0,Mil Horas,1999-01-01,28.0,https://i.scdn.co/image/ab67616d0000b273533d58b104b43d37efe53757,Universal Music Argentina S.A.,95,164,199,256577,2022-04-14,0.698,0.362,7.0,0.0,-13.706,0.0833,0.251,0.0,0.0758,0.569,99.748,168345.0,Argentina,South America,Spanish,0
72,spotify:track:3oqWr0jDWNXxWufNogGREp,169,Gustavo Cerati,1.0,Gustavo Cerati,spotify:artist:1QOmebWGB6FdFtW7Bo3F0W,argentine rock,https://i.scdn.co/image/ab6761610000e5eb6d38c7aebc81afb076354b3b,0,Crimen,2006-04-04,13.0,https://i.scdn.co/image/ab67616d0000b273d543f7c7de880da5370922c0,Ariola,91,158,277,256552,2022-04-14,0.537,0.502,4.0,1.0,-8.406,0.025,0.44,0.0709,0.199,0.28800000000000003,80.51100000000002,232027.0,Argentina,South America,Spanish,0
73,spotify:track:7upAH0ezzsThyvr33YKn4u,170,Turf,1.0,Turf,spotify:artist:0Zncosr79q01riJYbSBNA1,argentine rock,https://i.scdn.co/image/ab6761610000e5eb22fe6e4008963f6d628b5c3b,0,Pasos Al Costado,2004-01-01,13.0,https://i.scdn.co/image/ab67616d0000b273ec84a472984c84a9cf8532f2,Pop Art,105,166,217,255818,2022-04-14,0.589,0.901,2.0,1.0,-3.442,0.0311,0.02,0.0,0.355,0.795,125.976,254147.0,Argentina,South America,Spanish,0
74,spotify:track:132ALUzVLmqYB4UsBj5qD6,171,Paulo Londra,1.0,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,trap latino,https://i.scdn.co/image/ab6761610000e5ebf796a976c5597baf6f7b786c,0,Adan y Eva,2019-05-23,18.0,https://i.scdn.co/image/ab67616d0000b273cf7e54f668d6a31dd6566f24,WEA Latina,1,155,107,255046,2022-04-14,0.767,0.7090000000000001,1.0,1.0,-4.47,0.336,0.32299999999999995,0.0,0.0745,0.72,171.993,256972.0,Argentina,South America,Spanish,0
75,spotify:track:5f9nATgIwnc5YVVeTo8H3m,172,Seven Kayne,1.0,Seven Kayne,spotify:artist:4C29ETLBPmYKYwtJUepbJz,trap latino,https://i.scdn.co/image/ab6761610000e5eb3d1ed5beb2d6e6257dfc9b42,0,Se Que No,2021-12-16,7.0,https://i.scdn.co/image/ab67616d0000b2731ba88a8bc559dda19722f770,WK Records,172,-1,1,254658,2022-04-14,0.7290000000000001,0.6890000000000001,9.0,0.0,-7.455,0.0331,0.482,4.96e-06,0.097,0.422,129.93,153212.0,Argentina,South America,Spanish,0
76,spotify:track:3krzcyMKlRXjVkJFZqMN4t,177,Paulo Londra,1.0,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,trap argentino,https://i.scdn.co/image/ab6761610000e5ebf796a976c5597baf6f7b786c,0,Chica Paranormal,2019-05-23,18.0,https://i.scdn.co/image/ab67616d0000b273cf7e54f668d6a31dd6566f24,WEA Latina,3,162,68,251490,2022-04-14,0.86,0.61,6.0,0.0,-5.93,0.0819,0.0605,0.0,0.0774,0.6990000000000001,139.94799999999998,221084.0,Argentina,South America,Spanish,0
77,spotify:track:0WuKq2LiraBFney78dzwoc,178,Ciro y los Persas,1.0,Ciro y los Persas,spotify:artist:2Eo4Yaukt9d6dnZrY5hQKi,argentine rock,https://i.scdn.co/image/ab6761610000e5eb439eadc5f7ffbc3824332eea,0,Mírenla,2012-11-19,15.0,https://i.scdn.co/image/ab67616d0000b273328e850621f3d7b28d5cd910,300 Producciones,90,177,137,250261,2022-04-14,0.632,0.7170000000000001,2.0,1.0,-6.924,0.0272,0.0253,0.000661,0.191,0.8320000000000001,161.011,256191.0,Argentina,South America,Spanish,0
78,spotify:track:46IZ0fSY2mpAiktS3KOqds,179,Adele,1.0,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,pop,https://i.scdn.co/image/ab6761610000e5eb68f6e5892075d7f22615bd17,0,Easy On Me,2021-11-19,12.0,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7,Columbia,50,156,26,248078,2022-04-14,0.604,0.366,5.0,1.0,-7.519,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,Argentina,South America,Spanish,0
79,spotify:track:7ESKEiE8LRLrDwdS2ZgUiR,180,Tan Bionica,1.0,Tan Bionica,spotify:artist:37MCoi4pcUf9EKsPXeuCqU,argentine rock,https://i.scdn.co/image/c3c98f50b257d8332aca2968673027470d93f4da,0,La Melodía de Dios,2013-01-01,13.0,https://i.scdn.co/image/ab67616d0000b2737e0fa4761428927e87b37338,Pirca Records,57,160,24,247798,2022-04-14,0.6709999999999999,0.912,0.0,1.0,-4.36,0.0271,0.00932,0.000177,0.0804,0.434,116.065,285307.0,Argentina,South America,Spanish,0
80,spotify:track:5qN1G8fSHq4Sv5FRoOkNGu,182,Paulo Londra,1.0,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,argentine hip hop,https://i.scdn.co/image/ab6761610000e5ebf796a976c5597baf6f7b786c,0,Por Eso Vine,2019-05-23,18.0,https://i.scdn.co/image/ab67616d0000b273cf7e54f668d6a31dd6566f24,WEA Latina,13,152,50,244611,2022-04-14,0.76,0.6459999999999999,8.0,0.0,-5.048,0.433,0.233,0.0,0.0905,0.625,188.009,178534.0,Argentina,South America,Spanish,0
81,spotify:track:6620Y9QwLGuz1cIM1XVibG,185,La K'onga,1.0,La K'onga,spotify:artist:3ghRXw2nUEH2THaL82hw8R,cuarteto,https://i.scdn.co/image/ab6761610000e5eb951872d2fc5bc8de4d00cb26,0,Perfecta,2021-12-09,14.0,https://i.scdn.co/image/ab67616d0000b273fa17577af2ad7cd6636616f8,Leader Music,123,186,11,242936,2022-04-14,0.752,0.7509999999999999,2.0,0.0,-6.962999999999999,0.0777,0.174,0.0,0.139,0.695,152.939,207451.0,Argentina,South America,Spanish,0
82,spotify:track:6dT5W7zuEcUZHnZuVlSIJ5,186,Los Huayra,1.0,Los Huayra,spotify:artist:796YUyTCTkXZAZg4CLUoWl,folklore argentino,https://i.scdn.co/image/ab6761610000e5eb9939e5522fe2a3f794a4c1e2,0,La Noche Sin Tí,2007-01-01,15.0,https://i.scdn.co/image/ab67616d0000b273307efab0ec1a1dfe0159f7e1,EMI Argentina,124,187,74,241637,2022-04-14,0.364,0.59,1.0,0.0,-6.686,0.043,0.5479999999999999,0.0,0.0914,0.446,81.311,258827.0,Argentina,South America,Spanish,0
83,spotify:track:6rg1MBZqggsQ5olFGTw0rr,187,Divididos,1.0,Divididos,spotify:artist:6ZIgPKHzpcswB8zh7sRIhx,rock en espanol,https://i.scdn.co/image/ab6761610000e5ebece2d58c9e7976e95deb6902,0,Spaghetti del Rock,2000-02-14,13.0,https://i.scdn.co/image/ab67616d0000b2738875cc2685c8d483e0e667f0,Ariola,87,169,275,241403,2022-04-14,0.626,0.389,4.0,1.0,-11.609000000000002,0.0254,0.677,1.12e-05,0.117,0.6559999999999999,97.708,212880.0,Argentina,South America,Spanish,0
84,spotify:track:5CZ40GBx1sQ9agT82CLQCT,190,Olivia Rodrigo,1.0,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,pop,https://i.scdn.co/image/ab6761610000e5ebee954a3b5418065c2fe253fb,0,traitor,2021-05-21,11.0,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,Olivia Rodrigo PS,56,176,28,238186,2022-04-14,0.38,0.339,3.0,1.0,-7.885,0.0338,0.691,0.0,0.12,0.0849,100.607,229227.0,Argentina,South America,Spanish,0
85,spotify:track:2WD9ggmpZE7Wodh3qVVCgg,194,Soda Stereo,1.0,Soda Stereo,spotify:artist:7An4yvF7hDYDolN4m5zKBp,argentine rock,https://i.scdn.co/image/ab6761610000e5eb4a6d2f5e161c011cdb9cef69,0,De Música Ligera,1983,20.0,https://i.scdn.co/image/ab67616d0000b273017ed8a01b6648a9d1fe2f58,Sony Special Products,158,190,61,234216,2022-04-14,0.542,0.7140000000000001,2.0,1.0,-8.045,0.028,0.00487,0.298,0.334,0.76,124.26,212893.0,Argentina,South America,Spanish,0
86,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,196,The Weeknd,1.0,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,pop,https://i.scdn.co/image/ab6761610000e5ebb5f9e28219c169fd4b9e8379,0,Blinding Lights,2020-03-20,14.0,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,Republic Records,15,180,117,233747,2022-04-14,0.514,0.73,1.0,1.0,-5.934,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040.0,Argentina,South America,Spanish,0
87,spotify:track:0C9V5jMElp7laZZdsCHufD,197,Los Tipitos,1.0,Los Tipitos,spotify:artist:1SykQGBiBwkQ1fcGpJ1BJt,argentine rock,https://i.scdn.co/image/ab6761610000e5eb82f18692b08d6c69f0215235,0,Campanas en la Noche,2004-08-01,12.0,https://i.scdn.co/image/ab67616d0000b2735c54b1c82340ebace0d27893,Pop Art,128,185,163,233733,2022-04-14,0.636,0.593,4.0,0.0,-5.181,0.0567,0.303,1.41e-05,0.108,0.742,145.972,237547.0,Argentina,South America,Spanish,0
88,spotify:track:02MWAaffLxlfxAUY7c5dvx,198,Glass Animals,1.0,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,gauze pop,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,18.0,https://i.scdn.co/image/ab67616d0000b2739e495fb707973f3390850eea,Polydor Records,170,170,4,232780,2022-04-14,0.7609999999999999,0.525,11.0,1.0,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805.0,Argentina,South America,Spanish,0
89,spotify:track:4ZtFanR9U6ndgddUvNcjcG,200,Olivia Rodrigo,1.0,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,pop,https://i.scdn.co/image/ab6761610000e5ebee954a3b5418065c2fe253fb,0,good 4 u,2021-05-21,11.0,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,Olivia Rodrigo PS,16,178,32,229968,2022-04-14,0.563,0.664,9.0,1.0,-5.044,0.154,0.335,0.0,0.0849,0.688,166.928,178147.0,Argentina,South America,Spanish,0
90,spotify:track:2gpQi3hbcUAcEG8m2dlgfB,3,Paulo Londra,1.0,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,trap argentino,https://i.scdn.co/image/ab6761610000e5ebf796a976c5597baf6f7b786c,0,Plan A,2022-03-23,1.0,https://i.scdn.co/image/ab67616d0000b2737e1179e64539bedc938933ef,WEA Latina,1,1,6,2441468,2022-04-28,0.583,0.8340000000000001,0.0,1.0,-4.875,0.0444,0.0495,0.0,0.0658,0.557,173.935,178203.0,Argentina,South America,Spanish,0
91,spotify:track:2x8oBuYaObjqHqgGuIUZ0b,4,WOS,1.0,WOS,spotify:artist:5YCc6xS5Gpj3EkaYGdjyNK,argentine indie,https://i.scdn.co/image/ab6761610000e5eb75e1511f68e988110962dd9c,0,ARRANCARMELO,2022-04-06,1.0,https://i.scdn.co/image/ab67616d0000b273d8c9945c63f1806031dae6f0,DOGUITO Records / DALE PLAY Records,2,3,4,2193773,2022-04-28,0.654,0.354,5.0,1.0,-7.358,0.0738,0.7240000000000001,0.0,0.134,0.262,81.956,183547.0,Argentina,South America,Spanish,0
92,spotify:track:1TpZKxGnHp37ohJRszTSiq,5,Emilia,1.0,Emilia,spotify:artist:0AqlFI0tz2DsEoJlKSIiT9,pop argentino,https://i.scdn.co/image/ab6761610000e5ebaf96d1453d77d1d758c224bd,0,cuatro veinte,2022-03-24,1.0,https://i.scdn.co/image/ab67616d0000b273116b57ed14bc15d57eb838fa,Sony Music Latin,5,5,5,2132347,2022-04-28,0.7609999999999999,0.696,7.0,0.0,-3.817,0.0505,0.0811,6.25e-05,0.101,0.501,95.066,133895.0,Argentina,South America,Spanish,0
93,spotify:track:1O2pcBJGej0pmH2Y9XZMs6,6,Cris Mj,1.0,Cris Mj,spotify:artist:1Yj5Xey7kTwvZla8sqdsdE,urbano chileno,https://i.scdn.co/image/ab6761610000e5eb8f4ebcf4a5d23a2515374f89,0,Una Noche en Medellín,2022-01-21,1.0,https://i.scdn.co/image/ab67616d0000b273697ed12671078b5dee48f0ad,Nabru Records LLC,4,4,10,2100835,2022-04-28,0.87,0.5479999999999999,10.0,0.0,-5.252999999999999,0.077,0.0924,4.6e-05,0.0534,0.8320000000000001,96.018,153750.0,Argentina,South America,Spanish,0
94,spotify:track:2SJZdZ5DLtlRosJ2xHJJJa,9,Paulo Londra,1.0,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,trap latino,https://i.scdn.co/image/ab6761610000e5ebf796a976c5597baf6f7b786c,0,Chance,2022-04-06,2.0,https://i.scdn.co/image/ab67616d0000b273274a28ec692ca28a73da1288,WEA Latina,3,9,4,1694267,2022-04-28,0.721,0.463,1.0,0.0,-9.483,0.0646,0.241,0.0,0.0929,0.21600000000000005,137.915,204003.0,Argentina,South America,Spanish,0
95,spotify:track:4LRPiXqCikLlN15c3yImP7,12,Harry Styles,1.0,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-03-31,1.0,https://i.scdn.co/image/ab67616d0000b273b46f74097655d7f353caab14,Columbia,6,11,4,1431577,2022-04-28,0.52,0.731,6.0,0.0,-5.337999999999999,0.0557,0.342,0.00101,0.311,0.662,173.93,167303.0,Argentina,South America,Spanish,0
96,spotify:track:3EcCc1U405tm8yKm1x6Y8W,16,La K'onga,1.0,La K'onga,spotify:artist:3ghRXw2nUEH2THaL82hw8R,cuarteto,https://i.scdn.co/image/ab6761610000e5eb951872d2fc5bc8de4d00cb26,0,Te Mentiría,2021-12-09,14.0,https://i.scdn.co/image/ab67616d0000b273fa17577af2ad7cd6636616f8,Leader Music,14,15,49,1182423,2022-04-28,0.6509999999999999,0.731,7.0,1.0,-6.8889999999999985,0.0549,0.116,0.0,0.0708,0.653,153.10399999999996,218431.0,Argentina,South America,Spanish,0
